"Format","AiM CSV File"
"Session","Aravete"
"Vehicle","20 - Parolin Kart TM 60 2022"
"Racer","Ralf Rahkema"
"Championship","EMV1"
"Comment","77 hammakas rõühk 0.77"
"Date","Saturday, July 13, 2024"
"Time","9:00 AM"
"Sample Rate","20"
"Duration","470"
"Segment","Session"
"Beacon Markers","5.497","57.869","107.67","156.923","207.86","256.755","306.001","355.16","404.799","470"
"Segment Times","0:05.497","0:52.372","0:49.801","0:49.253","0:50.937","0:48.895","0:49.246","0:49.159","0:49.639","1:05.201"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","External Voltage","Exhaust Temp","Internal Battery","RPM"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","V","°C","V","rpm"

"424.150","71.2666","14","-0.0309","0.2140","0.3710","-55.7522","-0.8720","104.5297","3.8000","0.1100","1300.7344","59.12473577","25.74718375","16.0","517.5","0.0","10797"
"424.200","72.5075","14","-0.0336","0.2116","0.4030","-56.0739","-0.9444","104.5526","3.8000","0.1100","1221.8948","59.12474095","25.74716881","16.0","518.5","0.0","10768"
"424.250","72.8305","14","-0.0461","0.2154","0.4388","-56.3602","-1.2876","104.5838","3.8000","0.1100","900.2153","59.12474596","25.74715405","16.0","519.5","0.0","10999"
"424.300","73.0796","14","-0.0413","0.2203","0.4681","-56.4099","-1.1482","104.6111","3.8000","0.1185","1012.9463","59.12475095","25.74713912","16.0","521.0","0.0","10958"
"424.350","73.2296","13","-0.0329","0.2202","0.4880","-56.4077","-0.9105","104.6373","3.8000","0.1200","1280.0934","59.12475604","25.74712438","16.0","522.0","0.0","10873"
"424.400","73.7573","13","-0.0304","0.2280","0.5230","-56.4071","-0.8355","104.6642","3.8000","0.1165","1404.9624","59.12476126","25.74710932","16.0","523.5","0.0","10923"
"424.450","74.2931","13","-0.0347","0.2244","0.5307","-56.2985","-0.9493","104.6821","3.8000","0.1040","1245.5739","59.12476645","25.74709417","16.0","525.0","0.0","11014"
"424.500","74.5519","13","-0.0320","0.2206","0.5671","-56.3780","-0.8708","104.7174","3.8000","0.1000","1362.5933","59.12477154","25.74707906","16.0","526.5","0.0","11055"
"424.550","75.0850","13","-0.0320","0.2144","0.6349","-56.6505","-0.8655","104.7772","3.8000","0.1000","1380.7084","59.12477669","25.74706383","16.0","528.5","0.0","11086"
"424.600","75.3578","13","-0.0320","0.2017","0.6635","-56.6444","-0.8639","104.8240","3.8000","0.1000","1388.2327","59.12478183","25.74704856","16.0","530.0","0.0","11169"
"424.650","75.6673","13","-0.0327","0.1956","0.6796","-56.4800","-0.8773","104.8501","3.8000","0.1000","1372.6962","59.12478713","25.74703321","16.0","531.5","0.0","11213"
"424.700","75.9712","13","-0.0626","0.2280","0.7065","-56.5639","-1.6702","104.8823","3.8000","0.1000","723.9465","59.12479233","25.74701779","16.0","533.5","0.0","11243"
"424.750","76.4814","13","-0.0768","0.2062","0.7516","-56.8398","-2.0400","104.9203","3.8000","0.1000","596.6976","59.12479762","25.74700209","16.0","535.5","0.0","11281"
"424.800","76.8123","13","-0.0709","0.1882","0.7723","-56.8923","-1.8752","104.9592","3.8000","0.1000","651.9489","59.12480278","25.74698645","16.0","537.0","0.0","11354"
"424.850","77.0632","13","-0.0609","0.1814","0.8035","-56.9626","-1.6040","104.9914","3.8000","0.1000","764.6480","59.12480799","25.74697076","16.0","538.5","0.0","11396"
"424.900","77.5229","13","-0.0475","0.1828","0.8221","-57.0476","-1.2451","105.0247","3.8000","0.1000","990.9127","59.12481326","25.74695482","16.0","540.5","0.0","11428"
"424.950","77.7764","13","-0.0251","0.1869","0.8314","-57.1461","-0.6557","105.0453","3.8000","0.1000","1887.8712","59.12481848","25.74693902","16.0","542.0","0.0","11505"
"425.000","78.0357","13","-0.0006","0.1686","0.8420","-57.0657","-0.0159","105.0724","3.8000","0.1000","10000.0000","59.12482376","25.74692304","16.0","544.0","0.0","11541"
"425.050","78.3237","13","0.0214","0.1708","0.8514","-56.9609","0.5521","105.0926","3.8000","0.1000","2257.7100","59.12482914","25.74690706","16.0","546.0","0.0","11585"
"425.100","78.6858","13","0.0681","0.1705","0.8725","-56.9292","1.7574","105.1236","3.8000","0.1000","712.6003","59.12483451","25.74689106","16.0","547.5","0.0","11609"
"425.150","78.9178","13","0.1107","0.1755","0.8832","-56.8920","2.8440","105.1592","3.8000","0.1000","441.6358","59.12483986","25.74687488","16.0","549.0","0.0","11670"
"425.200","79.2008","13","0.1340","0.1756","0.8908","-56.7012","3.4296","105.1733","3.8000","0.1000","367.5406","59.12484540","25.74685886","16.0","550.5","0.0","11702"
"425.250","79.4114","13","0.1502","0.1651","0.9084","-56.4590","3.8299","105.1999","3.8000","0.1000","330.0044","59.12485090","25.74684281","16.0","552.5","0.0","11746"
"425.300","79.7260","13","0.1805","0.1183","0.9267","-56.1438","4.5856","105.2363","3.8000","0.1000","276.7081","59.12485656","25.74682676","16.0","554.0","0.0","11778"
"425.350","79.9111","13","0.2095","0.0365","0.9177","-55.9402","5.3097","105.2534","3.8000","0.1000","239.5281","59.12486210","25.74681055","16.0","555.0","0.0","11773"
"425.400","79.9317","13","0.2373","-0.0559","0.9268","-55.6649","6.0123","105.2759","3.8000","0.1000","211.5915","59.12486782","25.74679453","16.0","556.5","0.0","11706"
"425.450","79.8264","13","0.2720","-0.1626","0.9376","-55.3632","6.9017","105.2913","3.8000","0.1000","184.0824","59.12487349","25.74677868","16.0","558.0","0.0","11541"
"425.500","79.2555","13","0.3274","-0.2847","0.9465","-54.9552","8.3396","105.3138","3.8000","0.1000","151.2528","59.12487921","25.74676299","16.0","559.5","0.0","11291"
"425.550","78.4906","13","0.3932","-0.3891","0.9550","-54.4822","10.0816","105.3230","3.7000","0.1000","123.9106","59.12488481","25.74674777","16.0","560.0","0.0","10923"
"425.600","77.4149","13","0.4536","-0.4860","0.9627","-53.8414","11.7371","105.3272","3.7000","0.1000","104.9745","59.12489049","25.74673284","16.0","558.5","0.0","10392"
"425.650","76.2443","13","0.5245","-0.5759","0.9703","-53.2198","13.7300","105.3379","3.7000","0.1060","88.3806","59.12489613","25.74671830","16.0","556.0","0.0","10264"
"425.700","75.1998","14","0.6300","-0.6290","0.9659","-52.3260","16.7121","105.3449","3.7000","0.1100","71.6152","59.12490186","25.74670415","16.0","551.5","0.0","10086"
"425.750","74.2310","13","0.7415","-0.6337","0.9690","-51.4256","19.9611","105.3588","3.7000","0.1100","59.1863","59.12490773","25.74669019","16.0","546.0","0.0","10082"
"425.800","73.3046","14","0.8378","-0.6037","0.9780","-50.2782","22.8981","105.3662","3.7000","0.1100","50.9510","59.12491364","25.74667689","16.0","540.0","0.0","10022"
"425.850","72.0864","13","0.9371","-0.5619","0.9925","-48.9502","25.9863","105.3798","3.7000","0.1100","44.1499","59.12491957","25.74666414","16.0","533.0","0.0","10031"
"425.900","71.3287","13","1.0442","-0.5169","0.9711","-47.5203","29.3577","105.3840","3.7000","0.1185","38.6690","59.12492571","25.74665170","16.0","526.0","0.0","10054"
"425.950","70.3056","14","1.1342","-0.4690","0.9900","-46.0793","32.2971","105.4000","3.7000","0.1210","34.6455","59.12493186","25.74663981","16.0","518.5","0.0","10115"
"426.000","69.4516","14","1.1939","-0.4356","1.0145","-44.2805","34.4074","105.4302","3.7000","0.1335","32.1255","59.12493828","25.74662862","16.0","511.0","0.0","10150"
"426.050","69.0269","14","1.2355","-0.3996","1.0131","-42.3058","36.0112","105.4349","3.7000","0.1460","30.5071","59.12494488","25.74661767","16.0","503.5","0.0","10170"
"426.100","68.4397","14","1.2799","-0.3681","1.0124","-40.4877","37.6973","105.4399","3.7000","0.1500","28.8947","59.12495158","25.74660730","16.0","495.8","0.0","10127"
"426.150","67.5404","14","1.2971","-0.3361","0.9819","-38.6722","38.5831","105.4441","3.7000","0.1520","27.8604","59.12495831","25.74659766","16.0","488.2","0.0","10121"
"426.200","66.7842","14","1.2994","-0.3211","0.9993","-36.4608","39.0076","105.4541","3.7000","0.1700","27.2486","59.12496522","25.74658864","16.0","481.0","0.0","10038"
"426.250","66.2969","14","1.3178","-0.2977","0.9911","-34.4552","39.9136","105.4609","3.7000","0.1640","26.4358","59.12497223","25.74658006","16.0","473.5","0.0","9960"
"426.300","65.7719","14","1.3534","-0.2693","0.9772","-32.6553","41.3357","105.4678","3.7000","0.1600","25.3242","59.12497927","25.74657189","16.0","466.2","0.0","9796"
"426.350","65.3948","14","1.3895","-0.2424","0.9436","-30.9236","42.7618","105.4633","3.7000","0.1610","24.3393","59.12498642","25.74656412","16.0","459.5","0.0","9779"
"426.400","65.0665","14","1.4028","-0.1962","0.9534","-28.5160","43.4717","105.4875","3.7000","0.1770","23.8216","59.12499383","25.74655728","16.0","453.0","0.0","9663"
"426.450","64.7165","14","1.4224","-0.1420","0.9733","-26.0153","44.3342","105.5175","3.7000","0.1900","23.2325","59.12500136","25.74655109","16.0","447.5","0.0","9614"
"426.500","64.3600","14","1.4543","-0.0852","0.9975","-23.8234","45.5257","105.5345","3.7000","0.1900","22.4998","59.12500883","25.74654549","16.0","443.2","0.0","9637"
"426.550","64.0518","14","1.5028","-0.0366","0.9676","-21.4866","47.1792","105.5436","3.7000","0.2010","21.6073","59.12501652","25.74654050","16.0","440.2","0.0","9760"
"426.600","64.2517","14","1.5458","-0.0151","0.9322","-18.8250","48.6053","105.5396","3.7000","0.2135","21.0388","59.12502430","25.74653618","16.0","438.8","0.0","9838"
"426.650","64.4676","14","1.5665","-0.0294","0.8933","-16.4739","49.3121","105.5262","3.7000","0.2140","20.8069","59.12503227","25.74653247","16.0","438.0","0.0","9872"
"426.700","64.0984","14","1.6016","-0.0647","0.8856","-14.3391","50.4986","105.5344","3.7000","0.2015","20.2017","59.12504009","25.74652930","16.0","438.2","0.0","9928"
"426.750","63.8785","14","1.6255","-0.1185","0.8854","-11.8910","51.3896","105.5346","3.7000","0.2000","19.7833","59.12504799","25.74652691","16.0","439.0","0.0","9829"
"426.800","63.6514","14","1.6066","-0.1654","0.8578","-9.0956","51.0095","105.5392","3.7000","0.2035","19.8599","59.12505585","25.74652532","16.0","440.2","0.0","9672"
"426.850","63.2718","14","1.6094","-0.1986","0.8629","-6.2704","51.3820","105.5560","3.7000","0.2100","19.5984","59.12506369","25.74652465","16.0","441.5","0.0","9443"
"426.900","62.4712","14","1.6219","-0.2335","0.8736","-3.5101","52.1114","105.5766","3.7000","0.2185","19.0795","59.12507132","25.74652458","16.0","442.5","0.0","9194"
"426.950","62.0519","14","1.6047","-0.2737","0.8452","-0.9623","51.9474","105.5714","3.7000","0.2190","19.0113","59.12507906","25.74652506","16.0","443.2","0.0","9002"
"427.000","61.2005","14","1.5626","-0.3123","0.8583","1.2760","51.0270","105.5771","3.7000","0.2100","19.0886","59.12508647","25.74652600","16.0","443.8","0.0","8848"
"427.050","60.5204","14","1.5633","-0.3442","0.8576","4.1150","51.5606","105.5964","3.7000","0.2100","18.6811","59.12509384","25.74652796","16.0","444.0","0.0","8723"
"427.100","60.3097","14","1.5709","-0.3529","0.8841","6.8364","52.3707","105.6255","3.7000","0.2100","18.3282","59.12510120","25.74653046","16.0","443.5","0.0","8593"
"427.150","59.8626","14","1.5136","-0.3385","0.9297","8.6176","51.0234","105.6513","3.7000","0.1990","18.6727","59.12510844","25.74653309","16.0","443.0","0.0","8550"
"427.200","59.1387","14","1.4813","-0.3429","0.9043","11.2735","50.4843","105.6503","3.7000","0.1970","18.6438","59.12511545","25.74653665","16.0","442.5","0.0","8587"
"427.250","58.1410","14","1.5009","-0.3106","0.9287","14.2365","51.7196","105.6666","3.7000","0.2100","17.8915","59.12512210","25.74654084","16.0","442.0","0.0","8515"
"427.300","57.3755","13","1.5586","-0.2588","0.9269","16.7243","54.2549","105.6817","3.7000","0.2100","16.8309","59.12512865","25.74654541","16.0","441.8","0.0","8575"
"427.350","57.2408","14","1.6066","-0.2054","0.9778","19.8892","56.4095","105.7072","3.7100","0.2210","16.1500","59.12513508","25.74655112","16.0","442.0","0.0","8616"
"427.400","56.8619","14","1.6172","-0.1620","1.0374","22.9989","57.1860","105.7627","3.8000","0.2300","15.8253","59.12514128","25.74655746","16.0","442.5","0.0","8533"
"427.450","56.6089","14","1.6040","-0.1127","1.0297","25.4383","57.0527","105.7712","3.8000","0.2180","15.7917","59.12514740","25.74656406","16.0","443.2","0.0","8788"
"427.500","56.5898","14","1.5733","-0.0801","0.9884","27.4998","56.2064","105.7709","3.8000","0.2015","16.0240","59.12515346","25.74657088","16.0","444.0","0.0","8833"
"427.550","56.5663","14","1.5754","-0.0349","1.0410","30.7296","56.4710","105.8035","3.8000","0.2110","15.9423","59.12515907","25.74657880","16.0","444.5","0.0","8623"
"427.600","56.4971","14","1.5626","0.0115","1.0742","34.4993","56.1124","105.8385","3.8000","0.2165","16.0246","59.12516439","25.74658753","16.0","445.2","0.0","8726"
"427.650","56.3922","13","1.5259","0.0062","1.0782","36.9418","54.8269","105.8541","3.8000","0.2040","16.3699","59.12516963","25.74659629","16.0","446.5","0.0","8912"
"427.700","56.2001","13","1.5275","-0.0105","1.0550","39.1776","54.9258","105.8530","3.8000","0.1915","16.2848","59.12517475","25.74660535","16.0","447.8","0.0","8686"
"427.750","55.9274","13","1.5406","-0.0284","1.0579","41.5932","55.4677","105.8641","3.8000","0.1800","16.0474","59.12517961","25.74661483","16.0","449.2","0.0","8645"
"427.800","55.9261","13","1.4857","-0.0269","1.0599","44.6138","53.5895","105.8931","3.8000","0.1800","16.6094","59.12518408","25.74662516","16.0","450.8","0.0","8639"
"427.850","55.9346","12","1.4480","-0.0014","1.0516","47.5348","52.3145","105.9011","3.8000","0.1800","17.0168","59.12518834","25.74663570","16.0","452.0","0.0","8622"
"427.900","56.0452","12","1.4489","-0.0046","1.0390","50.5458","52.3899","105.9039","3.8000","0.1885","17.0259","59.12519231","25.74664664","16.0","453.5","0.0","8570"
"427.950","56.0776","12","1.4220","-0.0106","1.0311","53.0130","51.4708","105.9108","3.8000","0.1790","17.3400","59.12519612","25.74665811","16.0","455.0","0.0","8578"
"428.000","55.7117","13","1.3874","-0.0111","1.0182","55.0947","50.2756","105.9131","3.8000","0.1665","17.6364","59.12519968","25.74666944","16.0","456.5","0.0","8637"
"428.050","55.5798","13","1.4198","0.0156","0.9991","57.4008","51.5034","105.9082","3.8000","0.1600","17.1752","59.12520303","25.74668111","16.0","458.0","0.0","8626"
"428.100","55.7083","13","1.4677","0.0352","0.9866","60.0770","53.2540","105.9236","3.8000","0.1600","16.6490","59.12520608","25.74669328","16.0","459.5","0.0","8624"
"428.150","55.9330","13","1.4600","0.0344","0.9566","62.5035","52.9635","105.9287","3.8000","0.1600","16.8078","59.12520888","25.74670570","16.0","460.5","0.0","8779"
"428.200","55.9276","14","1.4289","0.0472","0.9872","65.4766","51.8198","105.9416","3.8000","0.1635","17.1771","59.12521125","25.74671842","16.0","462.2","0.0","8618"
"428.250","55.9182","14","1.4031","0.0703","0.9981","68.8118","50.8467","105.9655","3.8000","0.1760","17.5029","59.12521319","25.74673150","16.0","463.5","0.0","8591"
"428.300","56.1799","14","1.4010","0.1108","1.0128","70.8026","50.6928","105.9873","3.8000","0.1630","17.6382","59.12521520","25.74674474","16.0","464.8","0.0","8676"
"428.350","56.0478","14","1.3696","0.1547","0.9849","72.9545","49.4165","105.9939","3.8000","0.1610","18.0512","59.12521688","25.74675779","16.0","466.2","0.0","8661"
"428.400","56.4709","14","1.3100","0.1883","0.9641","75.6871","47.0633","105.9918","3.8000","0.1700","19.0969","59.12521806","25.74677159","16.0","468.0","0.0","8651"
"428.450","56.9176","14","1.2370","0.1762","0.9392","78.0049","44.2091","105.9941","3.8000","0.1700","20.4906","59.12521913","25.74678529","16.0","469.5","0.0","8627"
"428.500","57.1997","14","1.1589","0.1344","0.9102","79.8727","41.2172","105.9921","3.8000","0.1615","22.0870","59.12522004","25.74679920","16.0","470.8","0.0","8824"
"428.550","57.2231","14","1.1014","0.1177","0.8674","81.3085","39.0290","105.9808","3.8000","0.1490","23.3348","59.12522091","25.74681290","16.0","472.2","0.0","8692"
"428.600","57.2671","14","1.0860","0.1280","0.8847","83.4244","38.3571","106.0023","3.8000","0.1470","23.7618","59.12522127","25.74682682","16.0","473.5","0.0","8780"
"428.650","57.7897","14","1.0848","0.1313","0.9058","85.8172","38.1805","106.0234","3.8000","0.1600","24.0896","59.12522128","25.74684102","16.0","475.0","0.0","8755"
"428.700","58.0241","14","1.1034","0.1302","0.8827","87.5960","38.6979","106.0211","3.8000","0.1515","23.8638","59.12522116","25.74685530","16.0","476.5","0.0","8852"
"428.750","58.1125","14","1.1251","0.1318","0.8351","89.2318","39.3190","106.0178","3.8000","0.1410","23.5227","59.12522093","25.74686947","16.0","478.0","0.0","8859"
"428.800","58.0683","14","1.0918","0.1422","0.8433","91.4834","38.0211","106.0293","3.8000","0.1500","24.3071","59.12522010","25.74688360","16.0","479.5","0.0","8905"
"428.850","58.3623","14","1.0619","0.1647","0.8782","93.3558","36.8320","106.0427","3.8000","0.1500","25.2190","59.12521924","25.74689788","16.0","481.0","0.0","8968"
"428.900","59.0483","13","1.0339","0.2221","0.8545","94.9740","35.6974","106.0493","3.8000","0.1500","26.3263","59.12521819","25.74691236","16.0","482.2","0.0","8947"
"428.950","59.4457","13","0.9722","0.2603","0.8117","96.9190","33.3535","106.0380","3.8000","0.1500","28.3661","59.12521686","25.74692685","16.0","483.8","0.0","9076"
"429.000","59.8113","13","0.8823","0.2726","0.7626","98.3308","30.0472","106.0204","3.8000","0.1430","31.6811","59.12521544","25.74694135","16.0","485.0","0.0","9109"
"429.050","60.1074","13","0.7825","0.2805","0.7429","99.5249","26.4397","106.0221","3.8000","0.1240","36.1819","59.12521388","25.74695584","16.0","486.2","0.0","9111"
"429.100","60.7132","13","0.6982","0.3008","0.7393","100.8071","23.3991","106.0264","3.8000","0.1200","41.2956","59.12521214","25.74697050","16.0","487.8","0.0","9168"
"429.150","61.4830","13","0.6088","0.3212","0.6857","101.8283","20.2294","106.0056","3.8000","0.1090","48.3717","59.12521032","25.74698536","16.0","488.8","0.0","9208"
"429.200","62.0087","13","0.4971","0.3111","0.6365","102.5641","16.3701","105.9898","3.8000","0.1035","60.2865","59.12520843","25.74700015","16.0","490.0","0.0","9254"
"429.250","62.4140","14","0.3983","0.2921","0.6298","103.2660","13.0041","105.9886","3.8000","0.1040","76.3874","59.12520648","25.74701494","16.0","491.0","0.0","9301"
"429.300","62.8791","14","0.3253","0.2828","0.6114","104.0239","10.5326","105.9928","3.8000","0.1000","95.0148","59.12520445","25.74702993","16.0","492.2","0.0","9380"
"429.350","63.3782","14","0.2513","0.2833","0.5706","104.4316","8.0694","105.9844","3.8000","0.1100","125.0030","59.12520227","25.74704493","16.0","493.8","0.0","9460"
"429.400","63.8587","14","0.2039","0.2855","0.5666","104.4705","6.4967","105.9931","3.8000","0.1100","156.4400","59.12520027","25.74706007","16.0","494.8","0.0","9523"
"429.450","64.3205","14","0.1828","0.2781","0.5545","104.7892","5.7786","105.9912","3.8000","0.1100","177.1511","59.12519811","25.74707530","16.0","496.2","0.0","9590"
"429.500","64.8241","14","0.1571","0.2614","0.5271","105.0843","4.9296","105.9942","3.8000","0.1100","209.2871","59.12519588","25.74709062","16.0","497.5","0.0","9643"
"429.550","65.3517","14","0.1360","0.2445","0.5326","105.3176","4.2347","105.9963","3.8000","0.1100","245.6150","59.12519365","25.74710602","16.0","498.8","0.0","9742"
"429.600","65.9115","14","0.1432","0.2501","0.4843","105.4500","4.4285","105.9850","3.8000","0.1100","236.8785","59.12519147","25.74712159","16.0","499.8","0.0","9797"
"429.650","66.1444","14","0.1541","0.2640","0.4930","105.7526","4.7346","105.9893","3.8000","0.1100","222.3470","59.12518912","25.74713712","16.0","501.0","0.0","9907"
"429.700","66.6709","14","0.1700","0.2650","0.4657","106.1829","5.1857","105.9929","3.8000","0.1100","204.6205","59.12518666","25.74715274","16.0","502.2","0.0","9900"
"429.750","67.0455","14","0.1887","0.2595","0.4814","106.5187","5.7185","105.9980","3.8000","0.1000","186.5989","59.12518419","25.74716844","16.0","503.2","0.0","9978"
"429.800","67.5653","14","0.1905","0.2463","0.4648","106.5766","5.7343","106.0018","3.8000","0.1000","187.5266","59.12518183","25.74718438","16.0","504.2","0.0","10070"
"429.850","67.9529","14","0.1685","0.2461","0.4384","106.7402","5.0392","105.9886","3.8000","0.1000","214.6176","59.12517930","25.74720021","16.0","505.2","0.0","10112"
"429.900","68.3692","14","0.1335","0.2531","0.4376","107.0470","3.9660","106.0001","3.8000","0.1000","274.3647","59.12517673","25.74721619","16.0","506.2","0.0","10188"
"429.950","68.9762","14","0.1160","0.2624","0.4314","107.3305","3.4247","106.0115","3.8000","0.1010","320.5490","59.12517416","25.74723229","16.0","507.2","0.0","10234"
"430.000","69.5335","14","0.0923","0.2625","0.4361","107.5588","2.7088","106.0144","3.8000","0.1100","408.5479","59.12517143","25.74724860","16.0","508.2","0.0","10317"
"430.050","69.7775","14","0.0620","0.2634","0.4106","107.5743","1.8064","105.9986","3.8000","0.1100","614.7924","59.12516883","25.74726486","16.0","509.5","0.0","10416"
"430.100","70.2391","14","0.0277","0.2647","0.4048","107.5275","0.8033","105.9973","3.8000","0.1100","1391.6991","59.12516615","25.74728130","16.0","510.8","0.0","10497"
"430.150","70.4915","14","0.0117","0.2469","0.4059","107.4493","0.3364","106.0025","3.8000","0.1010","3334.9646","59.12516359","25.74729770","16.0","512.0","0.0","10612"
"430.200","71.2631","14","0.0204","0.2392","0.3811","107.5140","0.5817","105.9901","3.8000","0.1100","1949.7388","59.12516077","25.74731439","16.0","513.0","0.0","10649"
"430.250","71.7654","14","0.0188","0.2331","0.3478","107.6275","0.5330","105.9800","3.8000","0.1100","2142.8923","59.12515808","25.74733105","16.0","514.0","0.0","10674"
"430.300","72.0265","14","0.0156","0.2392","0.3208","107.6101","0.4397","105.9722","3.8000","0.1100","2606.9233","59.12515536","25.74734788","16.0","515.5","0.0","10751"
"430.350","72.2861","14","0.0163","0.2442","0.3141","107.6574","0.4573","105.9651","3.8000","0.1100","2515.6516","59.12515264","25.74736469","16.0","517.0","0.0","10735"
"430.400","72.7817","14","0.0306","0.2418","0.3037","107.6721","0.8529","105.9688","3.8000","0.1100","1358.1544","59.12514990","25.74738179","16.0","518.0","0.0","10828"
"430.450","73.3200","14","0.0425","0.2494","0.2834","107.7281","1.1780","105.9669","3.8000","0.1100","990.5895","59.12514708","25.74739879","16.0","519.5","0.0","10868"
"430.500","73.5782","14","0.0506","0.2443","0.2969","107.8585","1.3949","105.9695","3.8000","0.1100","839.4905","59.12514420","25.74741584","16.0","520.5","0.0","10986"
"430.550","74.0461","14","0.0403","0.2266","0.2723","108.0755","1.1047","105.9601","3.8000","0.1100","1066.7456","59.12514134","25.74743301","16.0","522.0","0.0","10970"
"430.600","74.6344","14","0.0264","0.2224","0.2647","107.9697","0.7215","105.9744","3.8000","0.1100","1646.2953","59.12513844","25.74745048","16.0","523.5","0.0","11045"
"430.650","75.1508","14","0.0163","0.2329","0.2688","107.8862","0.4434","105.9767","3.8000","0.1040","2697.6582","59.12513557","25.74746803","16.0","524.5","0.0","11092"
"430.700","75.3550","14","0.0224","0.2413","0.2540","107.8337","0.6031","105.9699","3.8000","0.1000","1988.5947","59.12513268","25.74748544","16.0","526.0","0.0","11164"
"430.750","75.5754","14","0.0337","0.2343","0.2267","107.9791","0.9045","105.9541","3.7000","0.1000","1329.8511","59.12512970","25.74750296","16.0","527.5","0.0","11221"
"430.800","76.0293","14","0.0379","0.2091","0.2400","108.1523","1.0096","105.9681","3.7000","0.1000","1198.5168","59.12512671","25.74752061","16.0","528.5","0.0","11263"
"430.850","76.5116","14","0.0446","0.2061","0.2435","108.1839","1.1846","105.9780","3.7000","0.1060","1027.9431","59.12512372","25.74753840","16.0","530.0","0.0","11334"
"430.900","76.7940","14","0.0588","0.2089","0.2452","108.0944","1.5522","105.9806","3.7000","0.1100","787.4168","59.12512077","25.74755620","16.0","532.0","0.0","11389"
"430.950","77.3491","14","0.0661","0.2066","0.2352","108.2325","1.7372","105.9827","3.7000","0.1090","708.6351","59.12511772","25.74757425","16.0","533.0","0.0","11421"
"431.000","77.6595","14","0.0837","0.1930","0.2297","108.3835","2.1900","105.9984","3.7000","0.1000","564.3666","59.12511458","25.74759208","16.0","534.5","0.0","11483"
"431.050","77.8916","14","0.0867","0.1942","0.2470","108.5924","2.2590","106.0093","3.7000","0.1000","548.7697","59.12511146","25.74761012","16.0","536.0","0.0","11531"
"431.100","78.1687","14","0.0676","0.2010","0.2339","108.6572","1.7527","106.0185","3.7000","0.1000","709.8041","59.12510833","25.74762816","16.0","537.5","0.0","11583"
"431.150","78.7060","14","0.0533","0.2044","0.2371","108.6547","1.3774","106.0267","3.7000","0.1000","909.4591","59.12510515","25.74764637","16.0","539.0","0.0","11630"
"431.200","78.9548","14","0.0527","0.1936","0.2421","108.7276","1.3539","106.0369","3.7000","0.1000","928.1071","59.12510193","25.74766458","16.0","540.0","0.0","11683"
"431.250","79.2895","14","0.0555","0.1872","0.2541","108.8078","1.4215","106.0522","3.7000","0.1000","887.7197","59.12509875","25.74768291","16.0","541.5","0.0","11723"
"431.300","79.5256","14","0.0363","0.1976","0.2732","108.8304","0.9249","106.0632","3.7000","0.1000","1368.4529","59.12509559","25.74770124","16.0","543.0","0.0","11805"
"431.350","79.9905","14","0.0115","0.2051","0.2703","108.8498","0.2933","106.0813","3.7000","0.1010","4339.9707","59.12509226","25.74771974","16.0","545.0","0.0","11820"
"431.400","80.4146","14","-0.0017","0.2132","0.2897","108.9184","-0.0441","106.0968","3.7000","0.1100","10000.0000","59.12508903","25.74773840","16.0","546.5","0.0","11903"
"431.450","80.7905","14","0.0006","0.2062","0.3003","108.8086","0.0162","106.1135","3.7000","0.1100","10000.0000","59.12508583","25.74775707","16.0","548.5","0.0","11917"
"431.500","81.1415","14","-0.0114","0.1850","0.3140","108.9706","-0.2840","106.1335","3.7000","0.1100","4546.6680","59.12508247","25.74777577","16.0","550.0","0.0","11980"
"431.550","81.3974","14","-0.0372","0.1689","0.3058","108.8229","-0.9281","106.1356","3.7000","0.1100","1395.8175","59.12507920","25.74779450","16.0","552.0","0.0","12008"
"431.600","81.6178","14","-0.0547","0.1621","0.3105","108.7618","-1.3579","106.1495","3.7000","0.1100","956.6349","59.12507587","25.74781333","16.0","553.5","0.0","12071"
"431.650","82.0733","14","-0.0708","0.1723","0.3140","108.5676","-1.7524","106.1553","3.7000","0.1100","745.3794","59.12507260","25.74783224","16.0","555.0","0.0","12097"
"431.700","82.2173","14","-0.0831","0.1575","0.3103","108.6183","-2.0496","106.1665","3.7000","0.1100","638.4290","59.12506938","25.74785133","16.0","557.0","0.0","12168"
"431.750","82.5170","14","-0.1029","0.1482","0.3222","108.6150","-2.5287","106.1791","3.7000","0.1100","519.3586","59.12506600","25.74787037","16.0","558.5","0.0","12188"
"431.800","82.6075","14","-0.1241","0.1458","0.3529","108.2820","-3.0406","106.2252","3.7000","0.1100","432.3881","59.12506291","25.74788949","16.0","560.0","0.0","12207"
"431.850","82.8717","14","-0.1344","0.1582","0.3877","107.9969","-3.2831","106.2595","3.7000","0.1100","401.7378","59.12505977","25.74790874","16.0","561.0","0.0","12244"
"431.900","83.5784","14","-0.1369","0.1642","0.4016","107.8746","-3.3333","106.2739","3.7000","0.1100","399.0624","59.12505657","25.74792815","16.0","562.0","0.0","12321"
